# W=1920 H=1080
x,y
1521.363,391.761
1525.123,392.035
1528.918,392.303
1532.734,392.567
1536.559,392.826
1540.369,393.084
1544.186,393.326
1548.002,393.568
1551.335,393.761
1554.674,393.939
1557.926,394.068
1561.185,394.181
1564.141,394.222
1567.093,394.255
1570.052,394.271
1573.006,394.268
1576.055,394.204
1579.103,394.137
1581.871,394.024
1584.768,393.863
1587.659,393.685
1590.553,393.499
1593.444,393.289
1596.334,393.079
1599.193,392.870
1602.019,392.643
1604.855,392.394
1607.382,392.120
1609.915,391.862
1612.454,391.588
1614.994,391.314
1617.494,391.023
1619.914,390.733
1622.302,390.443
1624.683,390.136
1627.064,389.830
1629.441,389.513
1631.816,389.191
1634.186,388.859
1636.561,388.536
1638.935,388.214
1641.229,387.907
1643.523,387.601
1645.851,387.269
1648.216,386.914
1650.592,386.556
1652.966,386.201
1655.244,385.879
1657.523,385.558
1659.800,385.236
1661.949,384.962
1664.102,384.698
1666.250,384.424
1668.406,384.166
1670.554,383.892
1672.692,383.591
1674.788,383.284
1676.845,382.978
1678.904,382.674
1680.957,382.357
1683.004,382.027
1685.048,381.688
1687.091,381.347
1689.129,380.992
1691.159,380.621
1693.190,380.250
1695.214,379.863
1697.235,379.470
1699.249,379.059
1701.257,378.632
1703.252,378.176
1705.252,377.660
1707.245,377.128
1709.228,376.570
1711.169,376.020
1713.064,375.472
1714.936,374.896
1716.806,374.309
1718.667,373.702
1720.514,373.058
1722.348,372.383
1724.139,371.652
1725.912,370.878
1727.676,370.079
1729.424,369.243
1731.175,368.328
1732.886,367.382
1734.490,366.415
1735.982,365.423
1737.365,364.398
1738.661,363.329
1739.879,362.213
1741.018,361.045
1742.096,359.828
1743.129,358.565
1744.131,357.262
1745.119,355.928
1746.094,354.562
1747.031,353.154
1747.882,351.715
1748.624,350.264
1749.253,348.866
1749.747,347.537
1750.130,346.230
1750.396,344.933
1750.552,343.625
1750.605,342.300
1750.575,340.950
1750.457,339.570
1750.269,338.167
1750.029,336.732
1749.730,335.283
1749.354,333.853
1748.878,332.436
1748.302,331.007
1747.627,329.567
1746.836,328.187
1745.979,326.821
1745.117,325.469
1744.253,324.121
1743.388,322.757
1742.498,321.381
1741.576,319.970
1740.622,318.523
1739.621,317.047
1738.568,315.548
1737.438,314.057
1736.209,312.576
1734.885,311.096
1733.487,309.638
1732.065,308.200
1730.642,306.761
1729.232,305.261
1727.829,303.725
1726.427,302.174
1725.030,300.609
1723.631,299.049
1722.228,297.501
1720.805,295.962
1719.358,294.450
1717.877,292.961
1716.342,291.504
1714.772,290.063
1713.201,288.622
1711.627,287.190
1710.047,285.771
1708.460,284.369
1706.854,282.925
1705.245,281.489
1703.634,280.056
1702.024,278.623
1700.402,277.236
1698.771,275.901
1697.127,274.645
1695.477,273.453
1693.804,272.295
1692.109,271.198
1690.406,270.121
1688.701,269.048
1686.987,267.996
1685.269,266.955
1683.551,265.915
1681.828,264.885
1680.100,263.869
